Country,Timestamp,Z_Score,Delay_Z_Score
Austria,2017-04-29 14:24:00,0.25,N/A
Austria,2017-05-01 00:00:00,0.2916666666666667,N/A
Austria,2017-05-02 09:36:00,0.25,N/A
Austria,2017-05-03 19:12:00,0.16666666666666666,N/A
Austria,2017-05-05 04:48:00,0.125,N/A
Austria,2017-05-06 14:24:00,0.08333333333333333,N/A
Austria,2017-05-08 00:00:00,0.041666666666666664,N/A
Austria,2017-05-09 09:36:00,0.08333333333333333,N/A
Austria,2017-05-10 19:12:00,0.16666666666666666,N/A
Austria,2017-05-12 04:48:00,0.20833333333333334,N/A
Austria,2017-05-13 14:24:00,0.25,N/A
Austria,2017-05-15 00:00:00,0.2916666666666667,N/A
Austria,2017-05-16 09:36:00,0.20833333333333334,N/A
Austria,2017-05-17 19:12:00,0.041666666666666664,N/A
Austria,2017-05-19 04:48:00,-0.125,N/A
Austria,2017-05-20 14:24:00,-0.2916666666666667,N/A
Austria,2017-05-22 00:00:00,-0.375,N/A
Austria,2017-05-23 09:36:00,-0.2916666666666667,N/A
Austria,2017-05-24 19:12:00,-0.16666666666666666,N/A
Austria,2017-05-26 04:48:00,-0.08333333333333333,N/A
Austria,2017-05-27 14:24:00,0.041666666666666664,N/A
Austria,2017-05-29 00:00:00,0.125,N/A
Austria,2017-05-30 09:36:00,0.041666666666666664,N/A
Austria,2017-05-31 19:12:00,-0.08333333333333333,N/A
Austria,2017-06-02 04:48:00,-0.16666666666666666,N/A
Austria,2017-06-03 14:24:00,-0.2916666666666667,N/A
Austria,2017-06-05 00:00:00,-0.375,N/A
Austria,2017-06-06 09:36:00,-0.2916666666666667,N/A
Austria,2017-06-07 19:12:00,-0.16666666666666666,N/A
Austria,2017-06-09 04:48:00,-0.08333333333333333,N/A
Austria,2017-06-10 14:24:00,0.041666666666666664,N/A
Austria,2017-06-12 00:00:00,0.16666666666666666,N/A
Austria,2017-06-13 09:36:00,0.20833333333333334,N/A
Austria,2017-06-14 19:12:00,0.25,N/A
Austria,2017-06-16 04:48:00,0.3333333333333333,N/A
Austria,2017-06-17 14:24:00,0.375,N/A
Austria,2017-06-19 00:00:00,0.375,N/A
Austria,2017-06-20 09:36:00,0.375,N/A
Austria,2017-06-21 19:12:00,0.3333333333333333,N/A
Austria,2017-06-23 04:48:00,0.25,N/A
Austria,2017-06-24 14:24:00,0.20833333333333334,N/A
Austria,2017-06-26 00:00:00,0.20833333333333334,N/A
Austria,2017-06-26 16:31:28.524590,0.20833333333333334,N/A
Austria,2017-06-28 01:34:25.573770,0.20833333333333334,N/A
Austria,2017-06-29 10:37:22.622951,0.20833333333333334,N/A
